transect,int,long,lat,nasc,bin
1,1,-118.3572062,32.13574898,0,1
1,2,-118.3389243,32.14536253,0,1
1,3,-118.3209388,32.15431337,0,1
1,4,-118.3031962,32.16301091,0,1
1,5,-118.2851205,32.17199805,0,1
1,6,-118.2673317,32.18090766,0,1
1,7,-118.2495048,32.18955652,435.9061366,2
1,8,-118.2313329,32.19833339,0,1
1,9,-118.2131656,32.20692884,0,1
1,10,-118.1951792,32.21582284,144.8309518,1
1,11,-118.177673,32.22482727,0,1
1,12,-118.1591999,32.23383451,183.5428684,1
1,13,-118.1413454,32.24221737,634.7377077,3
1,14,-118.123202,32.25102788,820.1501279,3
1,15,-118.105207,32.25990482,64.6033829,1
1,16,-118.0873381,32.2687443,39.2277751,1
1,17,-118.0691658,32.27750067,0,1
1,18,-118.0512551,32.28634191,1599.985995,3
1,19,-118.0333958,32.29519368,0,1
1,20,-118.0154477,32.30390274,44.58992665,1
1,21,-117.9980487,32.31313705,0,1
1,1,-117.9945413,32.32306835,3.210766238,1
1,2,-117.9846488,32.33903461,1.00182695,1
1,3,-117.9752632,32.3544865,0,1
1,4,-117.9661667,32.37012734,0,1
1,5,-117.9576667,32.386,0,1
1,6,-117.9491539,32.40199256,0,1
1,7,-117.940625,32.41792929,0,1
1,8,-117.9327955,32.43389384,0,1
1,9,-117.9248476,32.44982998,0,1
1,10,-117.9165619,32.46580478,0,1
1,11,-117.9082166,32.48177356,0,1
1,12,-117.8994398,32.49787515,0,1
1,13,-117.8905,32.5135,0,1
1,14,-117.8823133,32.5295388,0,1
1,15,-117.8744597,32.5457498,110.8048829,1
1,16,-117.8659413,32.56139199,27.6932238,1
1,17,-117.8565668,32.57715006,564.6216189,3
1,18,-117.8479904,32.59322424,1065.126435,3
1,19,-117.839796,32.60948923,488.8279118,2
1,20,-117.8315735,32.62550148,0,1
1,21,-117.8152825,32.63001114,13946.11207,5
1,22,-117.7943546,32.62782645,259.2637415,2
1,23,-117.773661,32.62534611,0,1
1,24,-117.7529954,32.62286526,389.6344812,2
1,25,-117.7320371,32.62053337,0,1
1,26,-117.7113745,32.61851291,0,1
1,27,-117.6905858,32.617,0,1
1,28,-117.6698252,32.61493008,2.2836547,1
1,29,-117.649195,32.61217583,0,1
1,30,-117.6285736,32.6093669,0,1
1,31,-117.6080564,32.60733333,402.716658,2
1,32,-117.5871757,32.60501325,1747.701715,3
1,33,-117.566346,32.60258261,820.4829687,3
1,34,-117.5457925,32.60063674,81.51955725,1
1,35,-117.5247184,32.59929152,0.3324856,1
1,36,-117.5041037,32.59700373,0,1
1,37,-117.4833773,32.59454725,980.709311,3
1,38,-117.4626522,32.59240922,76.23495729,1
1,39,-117.4420424,32.59128172,0,1
1,40,-117.4241943,32.60020698,0,1
1,41,-117.4065314,32.60933708,65.7720474,1
1,42,-117.3887863,32.61818099,0,1
1,43,-117.371,32.627,0,1
1,44,-117.352832,32.63550071,4.5962347,1
1,45,-117.3348333,32.64433333,109.728318,1
1,46,-117.3169761,32.65326181,0,1
1,47,-117.2990342,32.66186848,1623.312755,3
2,1,-118.529249,32.25256405,41.65175067,1
2,2,-118.5091876,32.25856569,0.62396825,1
2,3,-118.4908812,32.26678643,14.7822732,1
2,4,-118.47311,32.27533114,61.94239795,1
2,5,-118.4551243,32.28410012,29.25117185,1
2,6,-118.4370378,32.29293069,0.37114525,1
2,7,-118.4194016,32.30159187,18.47162575,1
2,8,-118.4015375,32.3101915,31.68669485,1
2,9,-118.3837407,32.31898347,32.47045785,1
2,10,-118.3658683,32.32762515,0,1
2,11,-118.3476133,32.33639205,0,1
2,12,-118.3297789,32.34488602,0,1
2,13,-118.3119961,32.3536278,0,1
2,14,-118.2940582,32.36238483,0,1
2,15,-118.2760362,32.37098618,0,1
2,16,-118.2582344,32.38020778,0,1
2,17,-118.2406245,32.38937345,0,1
2,18,-118.2224183,32.39792547,0,1
2,19,-118.2042209,32.40648656,0,1
2,20,-118.1865166,32.41547116,0,1
2,21,-118.1686636,32.42439021,0,1
2,22,-118.1509827,32.43339953,0,1
2,23,-118.1331434,32.44248175,0,1
2,24,-118.1153977,32.45147683,0,1
2,25,-118.097093,32.45988147,0,1
2,26,-118.0786305,32.46811604,357.1496826,2
2,27,-118.0602319,32.47637495,0,1
2,1,-118.0464595,32.48332762,1159.390585,3
2,2,-118.028137,32.49338694,0,1
2,3,-118.0105695,32.50297397,0,1
2,4,-117.9927129,32.51173535,0,1
2,5,-117.9741595,32.51975849,6395.400105,5
2,6,-117.9556211,32.52770834,0,1
2,7,-117.9378228,32.5365661,50.1224395,1
2,8,-117.9201667,32.54566667,0,1
2,9,-117.9024206,32.55472015,0,1
2,10,-117.8844748,32.56371678,0,1
2,11,-117.8662183,32.57188032,0,1
2,12,-117.8567488,32.5875252,0,1
2,13,-117.848325,32.60352236,481.5945204,2
2,14,-117.8404952,32.61983251,0,1
2,15,-117.8319045,32.63548009,347.4696222,2
2,16,-117.811061,32.634885,0,1
2,17,-117.7907796,32.63449585,3173.714444,4
2,18,-117.7701518,32.63243167,151.1240154,1
2,19,-117.7506667,32.63533333,1626.236153,3
2,20,-117.7328771,32.64464165,1360.146958,3
2,21,-117.7153376,32.65379247,0,1
2,22,-117.6972478,32.66294545,0,1
2,23,-117.6792737,32.67174546,0,1
2,24,-117.6612247,32.68036863,0,1
2,25,-117.6426716,32.68848675,171.58142,1
2,26,-117.6242525,32.69677768,1644.559804,3
2,27,-117.6058299,32.70504206,2846.753107,4
2,28,-117.5880795,32.71400527,12813.58148,5
2,29,-117.5704206,32.72289548,7226.414973,5
2,30,-117.5521859,32.73171777,0,1
2,31,-117.5344108,32.74049404,0,1
2,32,-117.5162414,32.74946113,0,1
2,33,-117.4983392,32.75813873,486.133031,2
2,34,-117.480256,32.76679746,0,1
2,35,-117.4620743,32.77538156,0,1
2,36,-117.4439076,32.78387798,0,1
2,37,-117.4263201,32.79261987,0,1
2,38,-117.4083485,32.80170229,9.9197153,1
2,39,-117.3905449,32.81099332,0,1
2,40,-117.3723117,32.819706,0,1
2,41,-117.354062,32.82790372,525.822287,3
2,42,-117.3359092,32.83646033,28.17717295,1
2,43,-117.317992,32.84576956,158.0807515,1
2,44,-117.3000905,32.8547505,1.5531634,1
2,45,-117.2825326,32.8641169,11409.89698,5
2,46,-117.2777276,32.86692212,162.0938843,1
3,1,-117.3077221,33.03121101,1.559476524,1
3,2,-117.3266343,33.02224745,9.2307831,1
3,3,-117.3448348,33.01350966,0,1
3,4,-117.3626667,33.00483333,0,1
3,5,-117.380992,32.99588275,0,1
3,6,-117.398938,32.98710926,0,1
3,7,-117.4169892,32.97847086,0,1
3,8,-117.4352319,32.97004663,0,1
3,9,-117.4534269,32.96183863,727.7789101,3
3,10,-117.4714381,32.95330664,88.4426659,1
3,11,-117.4893593,32.944535,1332.25898,3
3,12,-117.5070662,32.93539866,0,1
3,13,-117.5248626,32.92617496,145.1647233,1
3,14,-117.5425632,32.91710014,1765.880183,3
3,15,-117.5608333,32.909,2.4201239,1
3,16,-117.57939,32.90094105,1528.968675,3
3,17,-117.5978119,32.89306963,2397.168305,4
3,18,-117.6164474,32.8851927,1381.542461,3
3,19,-117.6349388,32.87711405,2029.111543,4
3,20,-117.6524574,32.86759178,1811.325739,3
3,21,-117.6700708,32.8576083,4333.145149,4
3,22,-117.6870542,32.84810582,1158.352635,3
3,23,-117.704782,32.83887111,1827.090865,3
3,24,-117.7233573,32.83081693,1667.286122,3
3,25,-117.7419387,32.82273639,923.4142562,3
3,26,-117.7602368,32.81455235,734.309526,3
3,27,-117.7786282,32.80631605,0,1
3,28,-117.7962894,32.79711347,0,1
3,29,-117.8132181,32.78661576,5305.354176,5
3,30,-117.8307958,32.77781133,6462.135816,5
3,31,-117.8489876,32.7687876,406.9192434,2
3,32,-117.8673714,32.76031651,6440.171106,5
3,33,-117.8862109,32.75238283,7750.017318,5
3,34,-117.9048116,32.74442597,4392.364908,4
3,35,-117.9219778,32.73456314,6969.670141,5
3,36,-117.9388204,32.72433974,2276.819734,4
3,1,-117.9547182,32.71714632,108.1365682,1
3,2,-117.973479,32.70783333,194.1977034,1
3,3,-117.9914834,32.69837649,477.4913011,2
3,4,-118.0090992,32.68978362,243.616912,2
3,5,-118.0273908,32.68142699,153.4578967,1
3,6,-118.0458643,32.6732596,0,1
3,7,-118.0641288,32.66479031,0,1
3,8,-118.082307,32.65614406,86.4570214,1
3,9,-118.1001907,32.64732499,45.2243728,1
3,10,-118.1178341,32.63846573,4.70314715,1
3,11,-118.1357537,32.62925438,0,1
3,12,-118.1537219,32.62042405,0,1
3,13,-118.1716667,32.61166667,19.4098877,1
3,14,-118.1897734,32.60282999,0,1
3,15,-118.2078972,32.59398407,0,1
3,16,-118.2260082,32.58534982,0,1
3,17,-118.2442402,32.57681977,0,1
3,18,-118.2621564,32.56845702,0,1
3,19,-118.2802237,32.55975193,0,1
3,20,-118.2984177,32.55078274,0,1
3,21,-118.3163474,32.54205181,0,1
3,22,-118.3346225,32.53308624,0,1
3,23,-118.3520783,32.52414526,0,1
3,24,-118.3702602,32.51512213,0,1
3,25,-118.3883468,32.50629508,0,1
3,26,-118.4061247,32.49750835,0,1
3,27,-118.4239621,32.48848019,0,1
3,28,-118.441943,32.47971485,0,1
3,29,-118.4603333,32.47083333,0,1
3,30,-118.4779009,32.4623428,0,1
3,31,-118.4958646,32.45364945,0,1
3,32,-118.5136192,32.44516563,0,1
3,33,-118.5316696,32.4366658,0,1
3,34,-118.5497108,32.4282105,0,1
3,35,-118.5676869,32.41980521,0,1
3,36,-118.5858255,32.41134029,0,1
4,1,-118.8119423,32.49281169,0,1
4,2,-118.7930196,32.50212184,0,1
4,3,-118.7751593,32.51095047,0,1
4,4,-118.756996,32.51973202,0,1
4,5,-118.7390018,32.52856592,0,1
4,6,-118.7213261,32.53742221,0,1
4,7,-118.7032959,32.54585546,0,1
4,8,-118.6853463,32.55442568,0,1
4,9,-118.6673487,32.56326714,0,1
4,10,-118.6492067,32.57185776,0,1
4,11,-118.6313074,32.58041689,0,1
4,12,-118.6134197,32.5889588,0,1
4,13,-118.5954232,32.59758052,648.1495166,3
4,14,-118.5773202,32.60626224,882.7354768,3
4,15,-118.5592944,32.61493103,0,1
4,16,-118.5412109,32.62382624,0,1
4,17,-118.5233739,32.63267026,0,1
4,18,-118.5056218,32.64125046,33.5323754,1
4,19,-118.4876823,32.64991688,0,1
4,20,-118.4695328,32.65870349,0,1
4,21,-118.4516483,32.66814114,0,1
4,22,-118.4342103,32.67764217,0,1
4,23,-118.4164142,32.6865374,0,1
4,24,-118.3980514,32.69565348,0,1
4,25,-118.3804124,32.70414045,7.89361875,1
4,26,-118.3620745,32.71261414,0,1
4,27,-118.34385,32.72120165,0,1
4,28,-118.3255482,32.72994903,0,1
4,29,-118.3074856,32.73864136,0,1
4,30,-118.2893166,32.74713344,0,1
4,31,-118.2711885,32.75556175,127.1351744,1
4,32,-118.2531735,32.7638407,0,1
4,33,-118.2349091,32.77247598,0,1
4,34,-118.2166175,32.78107526,0,1
4,35,-118.1987344,32.79022267,0,1
4,36,-118.1810102,32.79940485,0,1
4,1,-118.1731847,32.80348003,0,1
4,2,-118.1546757,32.81338483,14.1619597,1
4,3,-118.1374255,32.82302017,27.66019145,1
4,4,-118.119173,32.83229448,728.9672129,3
4,5,-118.1009197,32.84082444,1293.187745,3
4,6,-118.0826908,32.84921914,0,1
4,7,-118.0641913,32.85735611,0,1
4,8,-118.0457258,32.86554712,0,1
4,9,-118.0276657,32.87411963,0,1
4,10,-118.0096984,32.88327581,1080.049285,3
4,11,-117.9920347,32.89210032,1734.845753,3
4,12,-117.9740294,32.90067459,1679.208604,3
4,13,-117.955841,32.90942253,1446.490739,3
4,14,-117.937889,32.91808526,2450.427645,4
4,15,-117.9198328,32.92700122,3770.887659,4
4,16,-117.9018474,32.93578609,1249.347637,3
4,17,-117.8835857,32.94442377,1105.857687,3
4,18,-117.8652593,32.95317952,173.3760198,1
4,19,-117.8471357,32.96226561,402.6786629,2
4,20,-117.8287744,32.97150842,1043.164513,3
4,21,-117.8107661,32.98026971,489.3558793,2
4,22,-117.7924589,32.98901525,157.8325832,1
4,23,-117.7744644,32.99781135,420.0607667,2
4,24,-117.7563568,33.00665457,575.8839697,3
4,25,-117.7381167,33.01535421,376.7276253,2
4,26,-117.7198436,33.02357738,1635.827866,3
4,27,-117.7018404,33.03198051,229.534626,2
4,28,-117.6837999,33.04084899,861.5771784,3
4,29,-117.6661464,33.04998639,565.0491872,3
4,30,-117.648131,33.05858615,801.7962017,3
4,31,-117.6298275,33.06725866,325.0188472,2
4,32,-117.611828,33.07589537,124.002238,1
4,33,-117.5937678,33.08461484,6093.169642,5
4,34,-117.5755348,33.09339475,3418.833548,4
4,35,-117.5573556,33.10224765,276.5283227,2
4,36,-117.5391873,33.11100419,59.94405635,1
4,37,-117.5210566,33.11966419,57.1375867,1
4,38,-117.5029292,33.12810044,28.7746024,1
4,39,-117.4847749,33.13746511,1.31899905,1
4,40,-117.4669248,33.14667046,0,1
4,41,-117.4486998,33.15533232,0,1
4,42,-117.4304403,33.16354704,0,1
5,1,-117.5459668,33.32017225,1110.574552,3
5,2,-117.5646937,33.31232996,1756.667908,3
5,3,-117.5830842,33.30337922,7310.19619,5
5,4,-117.6013375,33.29456959,732.5434263,3
5,5,-117.6194017,33.2859025,0,1
5,6,-117.6378051,33.27725476,156.5000403,1
5,7,-117.6560595,33.26862904,300.2841954,2
5,8,-117.674227,33.25996634,30.07349735,1
5,9,-117.6920352,33.251,643.6707481,3
5,10,-117.7097628,33.2417865,631.3345211,3
5,11,-117.7275091,33.23235239,10966.93722,5
5,12,-117.7453776,33.22288786,664.4262846,3
5,13,-117.7635125,33.21457817,0,1
5,14,-117.7822971,33.2061469,0,1
5,15,-117.8006522,33.19808531,0,1
5,16,-117.8192066,33.18985636,18243.64825,5
5,17,-117.8375185,33.1815,4710.028185,4
5,18,-117.8556478,33.17307241,569.9480546,3
5,19,-117.8738439,33.16461302,235.9903871,2
5,20,-117.8922483,33.15633333,1504.726775,3
5,21,-117.9106938,33.14811965,309.0296417,2
5,22,-117.9286518,33.13916563,0,1
5,23,-117.9463446,33.13031859,0,1
5,24,-117.9641232,33.12134118,0,1
5,25,-117.9817898,33.11225112,0,1
5,26,-117.9994613,33.10292941,0,1
5,27,-118.0172169,33.0936399,0,1
5,28,-118.0349737,33.0842082,3771.746368,4
5,29,-118.0526305,33.07476764,14540.00648,5
5,30,-118.0708063,33.06616667,507.769581,3
5,31,-118.0891704,33.05800652,147.9374914,1
5,32,-118.1072944,33.05006297,0,1
5,33,-118.1256622,33.04154019,2019.266376,4
5,34,-118.1439898,33.03281303,5032.966327,5
5,35,-118.161894,33.02400932,3213.543735,4
5,36,-118.1797188,33.01513607,2884.625144,4
5,37,-118.1974593,33.00596858,751.1588853,3
5,38,-118.2152164,32.99663477,3767.606198,4
5,39,-118.2330289,32.98751655,5587.265316,5
5,40,-118.2510524,32.97832976,3624.695342,4
5,41,-118.2689859,32.96925379,1330.966065,3
5,42,-118.2874184,32.96116697,1857.405972,3
5,43,-118.305787,32.95311431,2358.647179,4
5,44,-118.3243699,32.94491027,876.4921095,3
5,45,-118.3425244,32.93613383,1960.223634,3
5,46,-118.3603929,32.92743946,907.6031157,3
5,47,-118.3783567,32.91839074,0,1
5,48,-118.3963591,32.90940154,0,1
5,49,-118.4146394,32.90068931,0,1
5,50,-118.4120598,32.88892522,0,1
5,51,-118.3970921,32.87676352,0,1
5,52,-118.3820952,32.8642883,516.966174,3
5,53,-118.3673202,32.85182018,551.4723486,3
5,54,-118.3528757,32.83916749,288.7522001,2
5,55,-118.337886,32.82670749,1628.683712,3
5,56,-118.3226667,32.81433333,1294.517906,3
5,57,-118.3333044,32.8047889,377.7712056,2
5,58,-118.352528,32.7985,2369.212313,4
5,59,-118.3720919,32.79217658,0,1
5,60,-118.3914257,32.78567976,0,1
5,61,-118.4102401,32.77839457,0,1
5,62,-118.4281165,32.78206264,0.19670205,1
5,63,-118.4448914,32.79246132,15.84868985,1
5,64,-118.4616065,32.80301545,0,1
5,65,-118.4779489,32.81384933,0,1
5,66,-118.4947242,32.82450147,0,1
5,67,-118.51138,32.83500997,0,1
5,68,-118.5288025,32.83106858,0,1
5,69,-118.5465074,32.82168813,0,1
5,70,-118.5638843,32.81252317,0,1
5,71,-118.5814738,32.80321051,0,1
5,72,-118.5992106,32.79410292,0,1
5,73,-118.6173278,32.78555324,0,1
5,74,-118.6354587,32.7773355,0,1
5,75,-118.6536054,32.76882838,0,1
5,76,-118.6713755,32.76004935,0,1
5,77,-118.6893752,32.75147885,0,1
5,78,-118.7074007,32.74307402,0,1
5,79,-118.7253711,32.73396039,0,1
5,80,-118.7431347,32.72504074,0,1
5,81,-118.7613385,32.71653571,0,1
5,82,-118.7793926,32.70778582,0,1
5,83,-118.7969833,32.69871922,0,1
5,84,-118.8150131,32.69012023,0,1
5,85,-118.8332488,32.68146882,0,1
5,86,-118.8515694,32.67300744,0,1
5,87,-118.8692736,32.66423893,0,1
5,88,-118.8873171,32.65528991,0,1
5,89,-118.9053075,32.64662928,0,1
5,90,-118.923321,32.63783451,0,1
5,91,-118.9412494,32.62924741,0,1
5,92,-118.9594406,32.62059573,1375.104981,3
5,93,-118.9774917,32.61212251,0,1
5,94,-118.9954495,32.60343362,0,1
6,1,-118.1871559,33.19652905,8526.289761,5
6,2,-118.1680247,33.20523824,5492.558424,5
6,3,-118.1497894,33.21374033,7052.568319,5
6,4,-118.1316024,33.22225934,13726.09402,5
6,5,-118.1137132,33.23128715,6516.608584,5
6,6,-118.0956513,33.24002606,4397.667335,4
6,7,-118.0772429,33.24856534,6626.545424,5
6,8,-118.0590563,33.25712352,10860.7841,5
6,9,-118.0408555,33.26559363,6431.101023,5
6,10,-118.0229009,33.27447442,3695.097022,4
6,11,-118.0052272,33.28367739,1341.944964,3
6,12,-117.9874095,33.29311607,1260.651619,3
6,13,-117.9694487,33.30212055,1166.09416,3
6,14,-117.9508366,33.3101769,1142.237602,3
6,15,-117.9325437,33.31854983,879.8235952,3
6,16,-117.9143321,33.32742664,15.69874625,1
6,17,-117.8964381,33.33602983,88.3988439,1
6,18,-117.8782464,33.34489308,358.0400436,2
6,19,-117.8603832,33.3540284,705.5193507,3
6,20,-117.8420638,33.36285447,823.8742436,3
6,21,-117.8234248,33.37133082,2267.251596,4
6,22,-117.8051817,33.3799943,545.0775468,3
6,23,-117.7871887,33.38876851,3353.802758,4
6,24,-117.7692551,33.39759507,383.038306,2
6,25,-117.7509404,33.40631891,0,1
6,26,-117.7326798,33.4150845,0,1
6,27,-117.7148255,33.42428329,3649.733431,4
6,28,-117.6966854,33.43241569,27.23309736,1
6,1,-119.0475926,32.77107004,260.2199694,2
6,2,-119.0278816,32.77919003,13671.963,5
6,3,-119.0092324,32.78700454,6615.323926,5
6,4,-118.9905622,32.79522567,5701.508746,5
6,5,-118.9724127,32.8035937,2102.509077,4
6,6,-118.9542494,32.8124925,0.29600275,1
6,7,-118.9361274,32.82116753,2187.627589,4
6,8,-118.9182411,32.82997495,10811.9894,5
6,9,-118.9002523,32.8387394,4288.042089,4
6,10,-118.8821272,32.84740555,2007.508045,4
6,11,-118.8640058,32.85602873,0,1
6,12,-118.8459653,32.86453916,0,1
6,13,-118.8281616,32.87326669,0,1
6,14,-118.8098901,32.88253366,0,1
6,15,-118.791781,32.89150238,0,1
6,16,-118.774,32.90016667,0,1
6,17,-118.7557313,32.90865831,0,1
6,18,-118.7376433,32.91726781,0,1
6,19,-118.7196091,32.92611294,0,1
6,20,-118.7016197,32.93478713,1394.752495,3
6,21,-118.6839307,32.94353848,0,1
6,22,-118.6663924,32.95248797,0,1
6,23,-118.6487135,32.96176004,0,1
6,24,-118.6542705,32.97814052,13.7781262,1
6,25,-118.66264,32.99453651,0,1
6,26,-118.6706365,33.01087822,2124.920943,4
6,27,-118.6778581,33.02727483,5321.818859,5
6,28,-118.6852921,33.04371801,6395.367058,5
6,29,-118.692177,33.06026967,1813.909756,3
6,30,-118.680314,33.07438167,2751.823934,4
6,31,-118.6628266,33.08362397,1953.369984,3
6,32,-118.6421554,33.08713325,1196.671151,3
6,33,-118.6217843,33.09072993,2671.3115,4
6,34,-118.6005665,33.09196672,118.3780679,1
6,35,-118.5794939,33.09302333,125.5098279,1
6,36,-118.5588048,33.09115462,2360.963867,4
6,37,-118.5403926,33.08355931,4400.599891,4
6,38,-118.5265541,33.07017794,3223.753737,4
6,39,-118.5128088,33.05652887,3349.800485,4
6,40,-118.4977206,33.04483333,172.7961004,1
6,41,-118.48,33.0535,318.7716255,2
6,42,-118.4616587,33.0622944,171.6525604,1
6,43,-118.4436848,33.07094677,245.2689966,2
6,44,-118.4254123,33.07949514,380.2661196,2
6,45,-118.4071866,33.08872229,587.1927098,3
6,46,-118.3894876,33.09767703,2940.008439,4
6,47,-118.3713979,33.10658688,0,1
6,48,-118.3532113,33.11525573,0,1
6,49,-118.3351509,33.12378113,0,1
6,50,-118.3168225,33.13258465,11.52668565,1
6,51,-118.298413,33.14176408,353.3742226,2
6,52,-118.2805416,33.15059003,16536.30491,5
6,53,-118.2623919,33.15947156,768.4316002,3
6,54,-118.2444481,33.16834488,1177.82356,3
6,55,-118.2264555,33.17706969,2136.187043,4
6,56,-118.2083923,33.18557379,1131.777244,3
6,57,-118.19005,33.19451172,4220.541704,4
7,1,-117.8472975,33.55954152,0,1
7,2,-117.8650158,33.54990024,7518.608485,5
7,3,-117.8831923,33.54131355,0,1
7,4,-117.9012697,33.53272711,2998.910938,4
7,5,-117.9196944,33.52408889,0,1
7,6,-117.9376088,33.51515827,9922.360698,5
7,7,-117.955305,33.50596241,11106.69803,5
7,8,-117.9731234,33.49689257,667.0705275,3
7,9,-117.9914397,33.48813058,1508.998726,3
7,10,-118.0093103,33.47939872,138.9282656,1
7,11,-118.0274082,33.47118594,1.82155385,1
7,12,-118.0455,33.463,0,1
7,13,-118.0637567,33.45473693,0,1
7,14,-118.0820195,33.44607192,0,1
7,15,-118.0998865,33.43747324,7.09098205,1
7,16,-118.117882,33.42884853,272.3709027,2
7,17,-118.1363719,33.42016667,9.5190116,1
7,18,-118.1543638,33.41117096,0,1
7,19,-118.1722128,33.40202871,0,1
7,20,-118.1902763,33.39316667,0,1
7,21,-118.2085942,33.38453664,0,1
7,22,-118.2269374,33.37610101,3.36896975,1
7,23,-118.2450355,33.36762175,0,1
7,24,-118.2628762,33.35898034,114.3414811,1
7,25,-118.2809463,33.3500393,461.0190061,2
7,1,-118.2928867,33.34306934,15.11326876,1
7,2,-118.2905358,33.32466495,78.0124708,1
7,3,-118.2896576,33.30720516,4.5256168,1
7,4,-118.3030488,33.29546724,24.09252525,1
7,5,-118.3215886,33.2877761,110.4364036,1
7,6,-118.3416667,33.292,0.0661211,1
7,7,-118.3617852,33.2970738,0,1
7,8,-118.3809517,33.29195324,0,1
7,9,-118.3990779,33.28337214,7.06474245,1
7,10,-118.417318,33.27452515,0,1
7,11,-118.435068,33.26587494,1319.422099,3
7,12,-118.4526667,33.25666667,25.57301675,1
7,13,-118.4704247,33.24746422,172.3578339,1
7,14,-118.4885207,33.23870063,210.7796895,2
7,15,-118.5067805,33.23008561,781.5493935,3
7,16,-118.5248158,33.22165012,122.2732117,1
7,17,-118.5430597,33.21309099,393.722141,2
7,18,-118.5616077,33.20510192,764.7365044,3
7,19,-118.5803402,33.1972691,570.2593132,3
7,20,-118.5986243,33.18860994,1501.402459,3
7,21,-118.6165546,33.17932764,686.2477229,3
7,22,-118.6342026,33.17064582,706.5413457,3
7,23,-118.6520761,33.16179534,2384.509585,4
7,24,-118.670148,33.15290924,1089.205744,3
7,25,-118.6881371,33.14368035,2982.229889,4
7,26,-118.7060059,33.13466199,4554.711683,4
7,27,-118.7238256,33.12563108,7042.075592,5
7,28,-118.7417606,33.116938,5326.199242,5
7,29,-118.7604286,33.10964489,4945.711427,4
7,30,-118.7791545,33.1017069,3275.264587,4
7,31,-118.7970751,33.09245159,3761.047232,4
7,32,-118.8140761,33.08296292,3877.471345,4
7,33,-118.8320962,33.07364615,2328.291928,4
7,34,-118.8497196,33.06415549,4227.376147,4
7,35,-118.8675657,33.05509223,1378.872279,3
7,36,-118.8861665,33.04749979,0,1
7,37,-118.9050281,33.03985831,0,1
7,38,-118.9230459,33.03115861,0,1
7,39,-118.9404306,33.02121956,0,1
7,40,-118.9579136,33.0115213,1.1695312,1
7,41,-118.9756843,33.00202282,465.8142785,2
7,42,-118.9935,32.99283333,516.0706144,3
7,43,-119.0119595,32.98470457,0,1
7,44,-119.0308285,32.97750969,0,1
7,45,-119.0494313,32.96934688,0,1
7,46,-119.0680392,32.96133984,0,1
7,47,-119.0860504,32.95255149,1.0918586,1
7,48,-119.1036146,32.94324321,2.273964125,1
8,1,-119.2665058,33.04815349,0,1
8,2,-119.2475,33.0575,0,1
8,3,-119.2293398,33.06615753,0,1
8,4,-119.2112033,33.074731,0,1
8,5,-119.1931667,33.08366667,0,1
8,6,-119.1751189,33.09254775,0,1
8,7,-119.1573593,33.10115121,0,1
8,8,-119.1391552,33.10986461,0,1
8,9,-119.121235,33.11846666,0,1
8,10,-119.1033837,33.12734098,0,1
8,11,-119.0851915,33.136,0,1
8,12,-119.0669506,33.14451198,0,1
8,13,-119.0491511,33.15326769,0,1
8,14,-119.031,33.16216667,0,1
8,15,-119.0127252,33.17086982,0,1
8,16,-118.9948435,33.17977034,201.1504525,2
8,17,-118.9767303,33.18870688,0,1
8,18,-118.9584761,33.19755739,0,1
8,19,-118.9408333,33.20633333,0,1
8,20,-118.9229462,33.2150921,1321.909298,3
8,21,-118.9047237,33.22380806,9462.638655,5
8,22,-118.8865252,33.23250511,0,1
8,23,-118.8682414,33.24109782,577.7172702,3
8,24,-118.8498887,33.24993301,0,1
8,25,-118.8314865,33.25856504,0,1
8,26,-118.8134794,33.26779898,0,1
8,27,-118.7957498,33.27713824,0,1
8,28,-118.7778238,33.28614977,0,1
8,29,-118.759712,33.29462568,0,1
8,30,-118.7412798,33.30334346,0,1
8,31,-118.7229923,33.31183787,0,1
8,32,-118.7047717,33.32056796,0,1
8,33,-118.686672,33.32933983,0,1
8,34,-118.6684344,33.33812256,0,1
8,35,-118.6503182,33.34688921,0,1
8,36,-118.6321521,33.35574411,0,1
8,37,-118.6139975,33.36439661,0,1
8,38,-118.5958839,33.37297396,0,1
8,39,-118.5775456,33.38167978,0,1
8,40,-118.5590091,33.38986308,0,1
8,1,-118.5524222,33.39438129,0,1
8,2,-118.5651591,33.40924231,0,1
8,3,-118.5777349,33.42346469,0,1
8,4,-118.5900984,33.43781196,0,1
8,5,-118.6023881,33.45211221,0,1
8,6,-118.6143727,33.46653935,0,1
8,7,-118.6190857,33.48267669,0,1
8,8,-118.6015072,33.48892788,0,1
8,9,-118.5800046,33.48890851,0,1
8,10,-118.558705,33.48866667,0,1
8,11,-118.5373333,33.48833333,0,1
8,12,-118.5173686,33.48359676,0,1
8,13,-118.4980846,33.47656699,0.12963975,1
8,14,-118.4789624,33.46978947,29.5478508,1
8,15,-118.460019,33.46235022,0,1
8,16,-118.4410746,33.46215829,0,1
8,17,-118.422418,33.46983343,11.3743107,1
8,18,-118.4038308,33.47800858,0,1
8,19,-118.3864176,33.48726771,0,1
8,20,-118.3688381,33.49724547,0,1
8,21,-118.351691,33.50724731,40.0054126,1
8,22,-118.3338928,33.51659239,0,1
8,23,-118.3158101,33.52534441,0,1
8,24,-118.2968093,33.53327942,144.2559503,1
8,25,-118.2782125,33.54089866,35578.22849,6
8,26,-118.2592049,33.54849226,2.1958787,1
8,27,-118.2413286,33.55748028,0,1
8,28,-118.223622,33.56683333,11.76099025,1
